Объем;Программа (файл);Программа;КадрNum;Подача;Шпиндель;Инструмент;Интерполяции тип;СКП;X относительное;Y относительное;Z относительное;I;J;K;X станка;Y станка;Z станка;A станка;B станка;C станка;Коррекция на диаметр;Время;Контурная коррекция;СК X;СК Y;СК Z;
279464.7107;C:\ncm-prt\ADEM-N33.NC;0001;370;20.;500.;1;Отрезок;СКП 1;-0.001;7.315;0.;0.;0.;0.;30.151;54.288;23.3;0.;0.;0.;0.;12:43:59;Выкл.;30.151;54.288;23.3;
279464.357;C:\ncm-prt\ADEM-N33.NC;0001;375;20.;500.;1;ПЧС дуга;СКП 1;6.338;6.337;0.;6.338;0.;0.;36.489;60.625;23.3;0.;0.;0.;0.;12:44:29;Выкл.;36.489;60.625;23.3;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;380;20.;500.;1;Отрезок;СКП 1;8.359; 0.001;0.;0.;0.;0.;44.848;60.626;23.3;0.;0.;0.;0.;12:44:54;Выкл.;44.848;60.626;23.3;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;385;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;59.625;23.3;0.;0.;0.;0.;12:44:57;Выкл.;44.848;59.625;23.3;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;390;20.;500.;1;Хол. ход;СКП 1;0.;0.;38.7;0.;0.;0.;44.848;59.625;62.;0.;0.;0.;0.;12:44:57;Выкл.;44.848;59.625;62.;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;395;20.;500.;1;Хол. ход;СКП 1;3.951;-17.906;0.;0.;0.;0.;48.799;41.719;62.;0.;0.;0.;0.;12:44:57;Выкл.;48.799;41.719;62.;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;400;20.;500.;1;Отрезок;СКП 1;0.;0.;-37.;0.;0.;0.;48.799;41.719;25.;0.;0.;0.;0.;12:46:48;Выкл.;48.799;41.719;25.;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;405;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.719;23.;0.;0.;0.;0.;12:46:54;Выкл.;48.799;41.719;23.;
279464.1692;C:\ncm-prt\ADEM-N33.NC;0001;410;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;40.719;23.;0.;0.;0.;0.;12:46:57;Выкл.;48.799;40.719;23.;
279464.0349;C:\ncm-prt\ADEM-N33.NC;0001;415;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;40.719;23.;0.;0.;0.;0.;12:47:34;Выкл.;36.489;40.719;23.;
279463.8551;C:\ncm-prt\ADEM-N33.NC;0001;420;20.;500.;1;ПЧС дуга;СКП 1;-6.254;6.254;0.;0.;6.254;0.;30.235;46.973;23.;0.;0.;0.;0.;12:48:04;Выкл.;30.235;46.973;23.;
279463.7709;C:\ncm-prt\ADEM-N33.NC;0001;425;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;30.235;54.288;23.;0.;0.;0.;0.;12:48:25;Выкл.;30.235;54.288;23.;
279463.5911;C:\ncm-prt\ADEM-N33.NC;0001;430;20.;500.;1;ПЧС дуга;СКП 1;6.254;6.254;0.;6.254;0.;0.;36.489;60.542;23.;0.;0.;0.;0.;12:48:55;Выкл.;36.489;60.542;23.;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;435;20.;500.;1;Отрезок;СКП 1;8.358;-0.001;0.;0.;0.;0.;44.847;60.541;23.;0.;0.;0.;0.;12:49:20;Выкл.;44.847;60.541;23.;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;440;20.;500.;1;Отрезок;СКП 1; 0.001;-0.999;0.;0.;0.;0.;44.848;59.542;23.;0.;0.;0.;0.;12:49:23;Выкл.;44.848;59.542;23.;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;445;20.;500.;1;Хол. ход;СКП 1;0.;0.;39.;0.;0.;0.;44.848;59.542;62.;0.;0.;0.;0.;12:49:23;Выкл.;44.848;59.542;62.;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;450;20.;500.;1;Хол. ход;СКП 1;3.951;-17.752;0.;0.;0.;0.;48.799;41.79;62.;0.;0.;0.;0.;12:49:23;Выкл.;48.799;41.79;62.;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;455;20.;500.;1;Отрезок;СКП 1;0.;0.;-37.3;0.;0.;0.;48.799;41.79;24.7;0.;0.;0.;0.;12:51:15;Выкл.;48.799;41.79;24.7;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;460;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.79;22.7;0.;0.;0.;0.;12:51:21;Выкл.;48.799;41.79;22.7;
279463.4964;C:\ncm-prt\ADEM-N33.NC;0001;465;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;40.79;22.7;0.;0.;0.;0.;12:51:24;Выкл.;48.799;40.79;22.7;
279463.4838;C:\ncm-prt\ADEM-N33.NC;0001;470;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;40.79;22.7;0.;0.;0.;0.;12:52:01;Выкл.;36.489;40.79;22.7;
279463.4679;C:\ncm-prt\ADEM-N33.NC;0001;475;20.;500.;1;ПЧС дуга;СКП 1;-6.182;6.183;0.;0.;6.183;0.;30.307;46.973;22.7;0.;0.;0.;0.;12:52:30;Выкл.;30.307;46.973;22.7;
279463.4605;C:\ncm-prt\ADEM-N33.NC;0001;480;20.;500.;1;Отрезок;СКП 1;-0.001;7.315;0.;0.;0.;0.;30.306;54.288;22.7;0.;0.;0.;0.;12:52:52;Выкл.;30.306;54.288;22.7;
279463.4442;C:\ncm-prt\ADEM-N33.NC;0001;485;20.;500.;1;ПЧС дуга;СКП 1;6.183;6.183;0.;6.183;0.;0.;36.489;60.471;22.7;0.;0.;0.;0.;12:53:21;Выкл.;36.489;60.471;22.7;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;490;20.;500.;1;Отрезок;СКП 1;8.359;-0.001;0.;0.;0.;0.;44.848;60.47;22.7;0.;0.;0.;0.;12:53:46;Выкл.;44.848;60.47;22.7;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;495;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;44.848;59.471;22.7;0.;0.;0.;0.;12:53:49;Выкл.;44.848;59.471;22.7;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;500;20.;500.;1;Хол. ход;СКП 1;0.;0.;39.3;0.;0.;0.;44.848;59.471;62.;0.;0.;0.;0.;12:53:50;Выкл.;44.848;59.471;62.;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;505;20.;500.;1;Хол. ход;СКП 1;3.951;-17.622;0.;0.;0.;0.;48.799;41.849;62.;0.;0.;0.;0.;12:53:50;Выкл.;48.799;41.849;62.;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;510;20.;500.;1;Отрезок;СКП 1;0.;0.;-37.6;0.;0.;0.;48.799;41.849;24.4;0.;0.;0.;0.;12:55:43;Выкл.;48.799;41.849;24.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;515;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.849;22.4;0.;0.;0.;0.;12:55:49;Выкл.;48.799;41.849;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;520;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;40.849;22.4;0.;0.;0.;0.;12:55:52;Выкл.;48.799;40.849;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;525;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;40.849;22.4;0.;0.;0.;0.;12:56:28;Выкл.;36.489;40.849;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;530;20.;500.;1;ПЧС дуга;СКП 1;-6.124;6.124;0.;0.;6.124;0.;30.365;46.973;22.4;0.;0.;0.;0.;12:56:57;Выкл.;30.365;46.973;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;535;20.;500.;1;Отрезок;СКП 1; 0.001;7.315;0.;0.;0.;0.;30.366;54.288;22.4;0.;0.;0.;0.;12:57:19;Выкл.;30.366;54.288;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;540;20.;500.;1;ПЧС дуга;СКП 1;6.123;6.123;0.;6.123;0.;0.;36.489;60.411;22.4;0.;0.;0.;0.;12:57:48;Выкл.;36.489;60.411;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;545;20.;500.;1;Отрезок;СКП 1;8.359; 0.001;0.;0.;0.;0.;44.848;60.412;22.4;0.;0.;0.;0.;12:58:13;Выкл.;44.848;60.412;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;550;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;59.411;22.4;0.;0.;0.;0.;12:58:16;Выкл.;44.848;59.411;22.4;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;555;20.;500.;1;Хол. ход;СКП 1;0.;0.;39.6;0.;0.;0.;44.848;59.411;62.;0.;0.;0.;0.;12:58:16;Выкл.;44.848;59.411;62.;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;560;20.;500.;1;Хол. ход;СКП 1;3.951;-17.514;0.;0.;0.;0.;48.799;41.897;62.;0.;0.;0.;0.;12:58:16;Выкл.;48.799;41.897;62.;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;565;20.;500.;1;Отрезок;СКП 1;0.;0.;-37.9;0.;0.;0.;48.799;41.897;24.1;0.;0.;0.;0.;13:00:10;Выкл.;48.799;41.897;24.1;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;570;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.897;22.1;0.;0.;0.;0.;13:00:16;Выкл.;48.799;41.897;22.1;
279463.4355;C:\ncm-prt\ADEM-N33.NC;0001;575;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;48.799;40.896;22.1;0.;0.;0.;0.;13:00:19;Выкл.;48.799;40.896;22.1;
279463.4211;C:\ncm-prt\ADEM-N33.NC;0001;580;20.;500.;1;Отрезок;СКП 1;-12.31; 0.001;0.;0.;0.;0.;36.489;40.897;22.1;0.;0.;0.;0.;13:00:56;Выкл.;36.489;40.897;22.1;
279463.4022;C:\ncm-prt\ADEM-N33.NC;0001;585;20.;500.;1;ПЧС дуга;СКП 1;-6.076;6.076;0.;0.;6.076;0.;30.413;46.973;22.1;0.;0.;0.;0.;13:01:25;Выкл.;30.413;46.973;22.1;
279463.3934;C:\ncm-prt\ADEM-N33.NC;0001;590;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;30.413;54.288;22.1;0.;0.;0.;0.;13:01:47;Выкл.;30.413;54.288;22.1;
279463.3754;C:\ncm-prt\ADEM-N33.NC;0001;595;20.;500.;1;ПЧС дуга;СКП 1;6.076;6.076;0.;6.076;0.;0.;36.489;60.364;22.1;0.;0.;0.;0.;13:02:15;Выкл.;36.489;60.364;22.1;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;600;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;60.364;22.1;0.;0.;0.;0.;13:02:40;Выкл.;44.848;60.364;22.1;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;605;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;59.363;22.1;0.;0.;0.;0.;13:02:43;Выкл.;44.848;59.363;22.1;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;610;20.;500.;1;Хол. ход;СКП 1;0.;0.;39.9;0.;0.;0.;44.848;59.363;62.;0.;0.;0.;0.;13:02:44;Выкл.;44.848;59.363;62.;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;615;20.;500.;1;Хол. ход;СКП 1;3.951;-17.43;0.;0.;0.;0.;48.799;41.933;62.;0.;0.;0.;0.;13:02:44;Выкл.;48.799;41.933;62.;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;620;20.;500.;1;Отрезок;СКП 1;0.;0.;-38.2;0.;0.;0.;48.799;41.933;23.8;0.;0.;0.;0.;13:04:38;Выкл.;48.799;41.933;23.8;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;625;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.933;21.8;0.;0.;0.;0.;13:04:44;Выкл.;48.799;41.933;21.8;
279463.3652;C:\ncm-prt\ADEM-N33.NC;0001;630;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;40.933;21.8;0.;0.;0.;0.;13:04:47;Выкл.;48.799;40.933;21.8;
279463.3148;C:\ncm-prt\ADEM-N33.NC;0001;635;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;40.933;21.8;0.;0.;0.;0.;13:05:24;Выкл.;36.489;40.933;21.8;
279463.2466;C:\ncm-prt\ADEM-N33.NC;0001;640;20.;500.;1;ПЧС дуга;СКП 1;-6.04;6.04;0.;0.;6.04;0.;30.449;46.973;21.8;0.;0.;0.;0.;13:05:53;Выкл.;30.449;46.973;21.8;
279463.4606;C:\ncm-prt\ADEM-N33.NC;0001;645;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;30.449;54.288;21.8;0.;0.;0.;0.;13:06:15;Выкл.;30.449;54.288;21.8;
279463.3921;C:\ncm-prt\ADEM-N33.NC;0001;650;20.;500.;1;ПЧС дуга;СКП 1;6.04;6.04;0.;6.04;0.;0.;36.489;60.328;21.8;0.;0.;0.;0.;13:06:43;Выкл.;36.489;60.328;21.8;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;655;20.;500.;1;Отрезок;СКП 1;8.359;-0.001;0.;0.;0.;0.;44.848;60.327;21.8;0.;0.;0.;0.;13:07:08;Выкл.;44.848;60.327;21.8;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;660;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;44.848;59.328;21.8;0.;0.;0.;0.;13:07:11;Выкл.;44.848;59.328;21.8;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;665;20.;500.;1;Хол. ход;СКП 1;0.;0.;40.2;0.;0.;0.;44.848;59.328;62.;0.;0.;0.;0.;13:07:11;Выкл.;44.848;59.328;62.;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;670;20.;500.;1;Хол. ход;СКП 1;3.951;-17.371;0.;0.;0.;0.;48.799;41.957;62.;0.;0.;0.;0.;13:07:11;Выкл.;48.799;41.957;62.;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;675;20.;500.;1;Отрезок;СКП 1;0.;0.;-38.5;0.;0.;0.;48.799;41.957;23.5;0.;0.;0.;0.;13:09:07;Выкл.;48.799;41.957;23.5;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;680;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.957;21.5;0.;0.;0.;0.;13:09:13;Выкл.;48.799;41.957;21.5;
279463.3565;C:\ncm-prt\ADEM-N33.NC;0001;685;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;48.799;40.958;21.5;0.;0.;0.;0.;13:09:16;Выкл.;48.799;40.958;21.5;
279463.3253;C:\ncm-prt\ADEM-N33.NC;0001;690;20.;500.;1;Отрезок;СКП 1;-12.31;-0.001;0.;0.;0.;0.;36.489;40.957;21.5;0.;0.;0.;0.;13:09:53;Выкл.;36.489;40.957;21.5;
279463.2793;C:\ncm-prt\ADEM-N33.NC;0001;695;20.;500.;1;ПЧС дуга;СКП 1;-6.016;6.015;0.;0.;6.015;0.;30.473;46.972;21.5;0.;0.;0.;0.;13:10:21;Выкл.;30.473;46.972;21.5;
279463.0116;C:\ncm-prt\ADEM-N33.NC;0001;700;20.;500.;1;Отрезок;СКП 1;0.;7.316;0.;0.;0.;0.;30.473;54.288;21.5;0.;0.;0.;0.;13:10:43;Выкл.;30.473;54.288;21.5;
279462.9682;C:\ncm-prt\ADEM-N33.NC;0001;705;20.;500.;1;ПЧС дуга;СКП 1;6.016;6.016;0.;6.016;0.;0.;36.489;60.304;21.5;0.;0.;0.;0.;13:11:12;Выкл.;36.489;60.304;21.5;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;710;20.;500.;1;Отрезок;СКП 1;8.359;-0.001;0.;0.;0.;0.;44.848;60.303;21.5;0.;0.;0.;0.;13:11:37;Выкл.;44.848;60.303;21.5;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;715;20.;500.;1;Отрезок;СКП 1;0.;-0.999;0.;0.;0.;0.;44.848;59.304;21.5;0.;0.;0.;0.;13:11:40;Выкл.;44.848;59.304;21.5;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;720;20.;500.;1;Хол. ход;СКП 1;0.;0.;40.5;0.;0.;0.;44.848;59.304;62.;0.;0.;0.;0.;13:11:40;Выкл.;44.848;59.304;62.;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;725;20.;500.;1;Хол. ход;СКП 1;3.951;-17.334;0.;0.;0.;0.;48.799;41.97;62.;0.;0.;0.;0.;13:11:40;Выкл.;48.799;41.97;62.;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;730;20.;500.;1;Отрезок;СКП 1;0.;0.;-38.8;0.;0.;0.;48.799;41.97;23.2;0.;0.;0.;0.;13:13:36;Выкл.;48.799;41.97;23.2;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;735;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.97;21.2;0.;0.;0.;0.;13:13:42;Выкл.;48.799;41.97;21.2;
279462.9454;C:\ncm-prt\ADEM-N33.NC;0001;740;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;48.799;40.97;21.2;0.;0.;0.;0.;13:13:45;Выкл.;48.799;40.97;21.2;
279462.9372;C:\ncm-prt\ADEM-N33.NC;0001;745;20.;500.;1;Отрезок;СКП 1;-12.31;0.;0.;0.;0.;0.;36.489;40.97;21.2;0.;0.;0.;0.;13:14:22;Выкл.;36.489;40.97;21.2;
279462.9282;C:\ncm-prt\ADEM-N33.NC;0001;750;20.;500.;1;ПЧС дуга;СКП 1;-6.002;6.003;0.;0.;6.003;0.;30.487;46.973;21.2;0.;0.;0.;0.;13:14:50;Выкл.;30.487;46.973;21.2;
279462.924;C:\ncm-prt\ADEM-N33.NC;0001;755;20.;500.;1;Отрезок;СКП 1;-0.001;7.315;0.;0.;0.;0.;30.486;54.288;21.2;0.;0.;0.;0.;13:15:12;Выкл.;30.486;54.288;21.2;
279462.9149;C:\ncm-prt\ADEM-N33.NC;0001;760;20.;500.;1;ПЧС дуга;СКП 1;6.003;6.002;0.;6.003;0.;0.;36.489;60.29;21.2;0.;0.;0.;0.;13:15:41;Выкл.;36.489;60.29;21.2;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;765;20.;500.;1;Отрезок;СКП 1;8.359; 0.001;0.;0.;0.;0.;44.848;60.291;21.2;0.;0.;0.;0.;13:16:06;Выкл.;44.848;60.291;21.2;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;770;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;44.848;59.29;21.2;0.;0.;0.;0.;13:16:09;Выкл.;44.848;59.29;21.2;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;775;20.;500.;1;Хол. ход;СКП 1;0.;0.;40.8;0.;0.;0.;44.848;59.29;62.;0.;0.;0.;0.;13:16:09;Выкл.;44.848;59.29;62.;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;780;20.;500.;1;Хол. ход;СКП 1;3.951;-17.317;0.;0.;0.;0.;48.799;41.973;62.;0.;0.;0.;0.;13:16:09;Выкл.;48.799;41.973;62.;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;785;20.;500.;1;Отрезок;СКП 1;0.;0.;-39.;0.;0.;0.;48.799;41.973;23.;0.;0.;0.;0.;13:18:06;Выкл.;48.799;41.973;23.;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;790;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;48.799;41.973;21.;0.;0.;0.;0.;13:18:12;Выкл.;48.799;41.973;21.;
279462.9098;C:\ncm-prt\ADEM-N33.NC;0001;795;20.;500.;1;Отрезок;СКП 1;0.;-1.001;0.;0.;0.;0.;48.799;40.972;21.;0.;0.;0.;0.;13:18:15;Выкл.;48.799;40.972;21.;
279462.9087;C:\ncm-prt\ADEM-N33.NC;0001;800;20.;500.;1;Отрезок;СКП 1;-12.31; 0.001;0.;0.;0.;0.;36.489;40.973;21.;0.;0.;0.;0.;13:18:52;Выкл.;36.489;40.973;21.;
279462.9083;C:\ncm-prt\ADEM-N33.NC;0001;805;20.;500.;1;ПЧС дуга;СКП 1;-6.;6.;0.;0.;6.;0.;30.489;46.973;21.;0.;0.;0.;0.;13:19:20;Выкл.;30.489;46.973;21.;
279462.9083;C:\ncm-prt\ADEM-N33.NC;0001;810;20.;500.;1;Отрезок;СКП 1;0.;7.315;0.;0.;0.;0.;30.489;54.288;21.;0.;0.;0.;0.;13:19:42;Выкл.;30.489;54.288;21.;
279462.9083;C:\ncm-prt\ADEM-N33.NC;0001;815;20.;500.;1;ПЧС дуга;СКП 1;6.;6.;0.;6.;0.;0.;36.489;60.288;21.;0.;0.;0.;0.;13:20:11;Выкл.;36.489;60.288;21.;
279462.9082;C:\ncm-prt\ADEM-N33.NC;0001;820;20.;500.;1;Отрезок;СКП 1;8.359;0.;0.;0.;0.;0.;44.848;60.288;21.;0.;0.;0.;0.;13:20:36;Выкл.;44.848;60.288;21.;
279462.9082;C:\ncm-prt\ADEM-N33.NC;0001;825;20.;500.;1;Отрезок;СКП 1;0.;-1.;0.;0.;0.;0.;44.848;59.288;21.;0.;0.;0.;0.;13:20:39;Выкл.;44.848;59.288;21.;
279462.9082;C:\ncm-prt\ADEM-N33.NC;0001;830;20.;500.;1;Хол. ход;СКП 1;0.;0.;10.;0.;0.;0.;44.848;59.288;31.;0.;0.;0.;0.;13:20:39;Выкл.;44.848;59.288;31.;
279462.9082;C:\ncm-prt\ADEM-N33.NC;0001;835;20.;500.;1;Хол. ход;СКП 1;54.116;-2.138;0.;0.;0.;0.;98.964;57.15;31.;0.;0.;0.;0.;13:20:39;Выкл.;98.964;57.15;31.;
279462.9082;C:\ncm-prt\ADEM-N33.NC;0001;840;20.;500.;1;Отрезок;СКП 1;0.;0.;-14.3;0.;0.;0.;98.964;57.15;16.7;0.;0.;0.;0.;13:21:22;Выкл.;98.964;57.15;16.7;
279454.9633;C:\ncm-prt\ADEM-N33.NC;0001;845;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;98.964;57.15;14.7;0.;0.;0.;0.;13:21:28;Выкл.;98.964;57.15;14.7;
279453.6171;C:\ncm-prt\ADEM-N33.NC;0001;850;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;99.964;57.15;14.7;0.;0.;0.;0.;13:21:31;Выкл.;99.964;57.15;14.7;
279304.1846;C:\ncm-prt\ADEM-N33.NC;0001;855;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-11.829;0.;0.;99.964;57.15;14.7;0.;0.;0.;0.;13:25:14;Выкл.;99.964;57.15;14.7;
279304.1846;C:\ncm-prt\ADEM-N33.NC;0001;860;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;98.964;57.15;14.7;0.;0.;0.;0.;13:25:17;Выкл.;98.964;57.15;14.7;
279304.1846;C:\ncm-prt\ADEM-N33.NC;0001;865;20.;500.;1;Хол. ход;СКП 1;0.;0.;47.3;0.;0.;0.;98.964;57.15;62.;0.;0.;0.;0.;13:25:17;Выкл.;98.964;57.15;62.;
279304.1846;C:\ncm-prt\ADEM-N33.NC;0001;870;20.;500.;1;Хол. ход;СКП 1;-0.869;0.;0.;0.;0.;0.;98.095;57.15;62.;0.;0.;0.;0.;13:25:17;Выкл.;98.095;57.15;62.;
279304.1846;C:\ncm-prt\ADEM-N33.NC;0001;875;20.;500.;1;Отрезок;СКП 1;0.;0.;-45.6;0.;0.;0.;98.095;57.15;16.4;0.;0.;0.;0.;13:27:34;Выкл.;98.095;57.15;16.4;
279302.491;C:\ncm-prt\ADEM-N33.NC;0001;880;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;98.095;57.15;14.4;0.;0.;0.;0.;13:27:40;Выкл.;98.095;57.15;14.4;
279301.4811;C:\ncm-prt\ADEM-N33.NC;0001;885;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;99.095;57.15;14.4;0.;0.;0.;0.;13:27:43;Выкл.;99.095;57.15;14.4;
279240.9723;C:\ncm-prt\ADEM-N33.NC;0001;890;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-10.96;0.;0.;99.095;57.15;14.4;0.;0.;0.;0.;13:31:09;Выкл.;99.095;57.15;14.4;
279240.9723;C:\ncm-prt\ADEM-N33.NC;0001;895;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;98.095;57.15;14.4;0.;0.;0.;0.;13:31:12;Выкл.;98.095;57.15;14.4;
279240.9723;C:\ncm-prt\ADEM-N33.NC;0001;900;20.;500.;1;Хол. ход;СКП 1;0.;0.;47.6;0.;0.;0.;98.095;57.15;62.;0.;0.;0.;0.;13:31:13;Выкл.;98.095;57.15;62.;
279240.9723;C:\ncm-prt\ADEM-N33.NC;0001;905;20.;500.;1;Хол. ход;СКП 1;-0.647;0.;0.;0.;0.;0.;97.448;57.15;62.;0.;0.;0.;0.;13:31:13;Выкл.;97.448;57.15;62.;
279240.9723;C:\ncm-prt\ADEM-N33.NC;0001;910;20.;500.;1;Отрезок;СКП 1;0.;0.;-45.9;0.;0.;0.;97.448;57.15;16.1;0.;0.;0.;0.;13:33:30;Выкл.;97.448;57.15;16.1;
279240.1082;C:\ncm-prt\ADEM-N33.NC;0001;915;20.;500.;1;Отрезок;СКП 1;0.;0.;-2.;0.;0.;0.;97.448;57.15;14.1;0.;0.;0.;0.;13:33:36;Выкл.;97.448;57.15;14.1;
279239.0604;C:\ncm-prt\ADEM-N33.NC;0001;920;20.;500.;1;Отрезок;СКП 1;1.;0.;0.;0.;0.;0.;98.448;57.15;14.1;0.;0.;0.;0.;13:33:39;Выкл.;98.448;57.15;14.1;
279194.7479;C:\ncm-prt\ADEM-N33.NC;0001;925;20.;500.;1;ПЧС дуга;СКП 1;0.;0.;0.;-10.313;0.;0.;98.448;57.15;14.1;0.;0.;0.;0.;13:36:54;Выкл.;98.448;57.15;14.1;
279194.7479;C:\ncm-prt\ADEM-N33.NC;0001;930;20.;500.;1;Отрезок;СКП 1;-1.;0.;0.;0.;0.;0.;97.448;57.15;14.1;0.;0.;0.;0.;13:36:57;Выкл.;97.448;57.15;14.1;
279194.7479;C:\ncm-prt\ADEM-N33.NC;0001;935;20.;500.;1;Хол. ход;СКП 1;0.;0.;47.9;0.;0.;0.;97.448;57.15;62.;0.;0.;0.;0.;13:36:57;Выкл.;97.448;57.15;62.;
